Freq.	(V(V)/V(I))*-1000
1.69044093164343e+05	(-3.26325791542281e+01dB,-1.69551952005607e+02°)
1.70608238900329e+05	(-3.23127558538122e+01dB,-1.69633966002925e+02°)
1.72186857498618e+05	(-3.19980566090935e+01dB,-1.69703690512573e+02°)
1.73780082874955e+05	(-3.16882264656884e+01dB,-1.69762052364420e+02°)
1.75388050184194e+05	(-3.13830272883210e+01dB,-1.69809891517760e+02°)
1.77010895831760e+05	(-3.10822363707167e+01dB,-1.69847970881794e+02°)
1.78648757485223e+05	(-3.07856451820809e+01dB,-1.69876984840561e+02°)
1.80301774085975e+05	(-3.04930582316759e+01dB,-1.69897566683255e+02°)
1.81970085861017e+05	(-3.02042920394399e+01dB,-1.69910295096571e+02°)
1.83653834334853e+05	(-2.99191742027510e+01dB,-1.69915699849845e+02°)
1.85353162341500e+05	(-2.96375425490320e+01dB,-1.69914266793487e+02°)
1.87068214036599e+05	(-2.93592443646352e+01dB,-1.69906442257553e+02°)
1.88799134909649e+05	(-2.90841356931311e+01dB,-1.69892636939908e+02°)
1.90546071796344e+05	(-2.88120806959570e+01dB,-1.69873229344287e+02°)
1.92309172891035e+05	(-2.85429510662993e+01dB,-1.69848568831887e+02°)
1.94088587759298e+05	(-2.82766254976441e+01dB,-1.69818978336987e+02°)
1.95884467350619e+05	(-2.80129891935495e+01dB,-1.69784756782538e+02°)
1.97696964011206e+05	(-2.77519334194556e+01dB,-1.69746181239821e+02°)
1.99526231496908e+05	(-2.74933550932295e+01dB,-1.69703508863417e+02°)
2.01372424986259e+05	(-2.72371564062481e+01dB,-1.69656978620843e+02°)
2.03235701093643e+05	(-2.69832444768925e+01dB,-1.69606812851471e+02°)
2.05116217882578e+05	(-2.67315310309633e+01dB,-1.69553218664013e+02°)
2.07014134879125e+05	(-2.64819321067813e+01dB,-1.69496389203412e+02°)
2.08929613085425e+05	(-2.62343677829328e+01dB,-1.69436504789275e+02°)
2.10862814993351e+05	(-2.59887619274847e+01dB,-1.69373733948207e+02°)
2.12813904598293e+05	(-2.57450419652602e+01dB,-1.69308234349249e+02°)
2.14783047413075e+05	(-2.55031386623988e+01dB,-1.69240153652264e+02°)
2.16770410481992e+05	(-2.52629859271970e+01dB,-1.69169630281700e+02°)
2.18776162394978e+05	(-2.50245206249631e+01dB,-1.69096794126469e+02°)
2.20800473301913e+05	(-2.47876824057684e+01dB,-1.69021767182236e+02°)
2.22843514927053e+05	(-2.45524135450707e+01dB,-1.68944664137968e+02°)
2.24905460583601e+05	(-2.43186587948886e+01dB,-1.68865592907592e+02°)
2.26986485188406e+05	(-2.40863652448089e+01dB,-1.68784655122449e+02°)
2.29086765276801e+05	(-2.38554821933161e+01dB,-1.68701946580789e+02°)
2.31206479017583e+05	(-2.36259610273021e+01dB,-1.68617557659393e+02°)
2.33345806228124e+05	(-2.33977551099048e+01dB,-1.68531573692246e+02°)
2.35504928389625e+05	(-2.31708196737702e+01dB,-1.68444075322738e+02°)
2.37684028662512e+05	(-2.29451117248392e+01dB,-1.68355138822748e+02°)
2.39883291901974e+05	(-2.27205899489498e+01dB,-1.68264836389531e+02°)
2.42102904673643e+05	(-2.24972146257227e+01dB,-1.68173236422627e+02°)
2.44343055269423e+05	(-2.22749475477406e+01dB,-1.68080403776441e+02°)
2.46603933723460e+05	(-2.20537519452459e+01dB,-1.67986399994939e+02°)
2.48885731828265e+05	(-2.18335924139280e+01dB,-1.67891283530654e+02°)
2.51188643150984e+05	(-2.16144348488060e+01dB,-1.67795109947263e+02°)
2.53512863049817e+05	(-2.13962463809604e+01dB,-1.67697932105758e+02°)
2.55858588690591e+05	(-2.11789953181317e+01dB,-1.67599800342857e+02°)
2.58226019063487e+05	(-2.09626510898479e+01dB,-1.67500762629954e+02°)
2.60615354999917e+05	(-2.07471841939039e+01dB,-1.67400864729612e+02°)
2.63026799189566e+05	(-2.05325661475672e+01dB,-1.67300150332607e+02°)
2.65460556197582e+05	(-2.03187694408340e+01dB,-1.67198661194241e+02°)
2.67916832481931e+05	(-2.01057674925288e+01dB,-1.67096437256502e+02°)
2.70395836410913e+05	(-1.98935346083665e+01dB,-1.66993516762877e+02°)
2.72897778280833e+05	(-1.96820459427145e+01dB,-1.66889936370691e+02°)
2.75422870333846e+05	(-1.94712774602192e+01dB,-1.66785731247046e+02°)
2.77971326775958e+05	(-1.92612059016434e+01dB,-1.66680935171723e+02°)
2.80543363795201e+05	(-1.90518087513744e+01dB,-1.66575580620074e+02°)
2.83139199579968e+05	(-1.88430642044336e+01dB,-1.66469698851012e+02°)
2.85759054337525e+05	(-1.86349511384341e+01dB,-1.66363319986580e+02°)
2.88403150312691e+05	(-1.84274490845736e+01dB,-1.66256473085363e+02°)
2.91071711806691e+05	(-1.82205382015471e+01dB,-1.66149186214153e+02°)
2.93764965196184e+05	(-1.80141992505585e+01dB,-1.66041486511081e+02°)
2.96483138952466e+05	(-1.78084135705410e+01dB,-1.65933400254546e+02°)
2.99226463660851e+05	(-1.76031630567274e+01dB,-1.65824952915416e+02°)
3.01995172040234e+05	(-1.73984301385458e+01dB,-1.65716169218572e+02°)
3.04789498962831e+05	(-1.71941977595294e+01dB,-1.65607073190912e+02°)
3.07609681474104e+05	(-1.69904493577378e+01dB,-1.65497688215456e+02°)
3.10455958812869e+05	(-1.67871688481645e+01dB,-1.65388037076394e+02°)
3.13328572431592e+05	(-1.65843406047252e+01dB,-1.65278142003865e+02°)
3.16227766016872e+05	(-1.63819494440671e+01dB,-1.65168024715693e+02°)
3.19153785510110e+05	(-1.61799806098619e+01dB,-1.65057706460439e+02°)
3.22106879128378e+05	(-1.59784197583150e+01dB,-1.64947208051437e+02°)
3.25087297385469e+05	(-1.57772529437683e+01dB,-1.64836549904695e+02°)
3.28095293113154e+05	(-1.55764666049857e+01dB,-1.64725752073829e+02°)
3.31131121482627e+05	(-1.53760475535254e+01dB,-1.64614834280604e+02°)
3.34195040026150e+05	(-1.51759829607529e+01dB,-1.64503815944947e+02°)
3.37287308658905e+05	(-1.49762603467120e+01dB,-1.64392716217141e+02°)
3.40408189701038e+05	(-1.47768675694427e+01dB,-1.64281554002488e+02°)
3.43557947899912e+05	(-1.45777928143882e+01dB,-1.64170347987026e+02°)
3.46736850452569e+05	(-1.43790245848195e+01dB,-1.64059116662203e+02°)
3.49945167028395e+05	(-1.41805516923154e+01dB,-1.63947878351345e+02°)
3.53183169791995e+05	(-1.39823632486760e+01dB,-1.63836651226246e+02°)
3.56451133426283e+05	(-1.37844486563054e+01dB,-1.63725453330895e+02°)
3.59749335155781e+05	(-1.35867976013032e+01dB,-1.63614302602329e+02°)
3.63078054770141e+05	(-1.33894000457922e+01dB,-1.63503216884109e+02°)
3.66437574647873e+05	(-1.31922462201660e+01dB,-1.63392213948490e+02°)
3.69828179780306e+05	(-1.29953266169600e+01dB,-1.63281311510342e+02°)
3.73250157795761e+05	(-1.27986319843949e+01dB,-1.63170527241166e+02°)
3.76703798983950e+05	(-1.26021533197408e+01dB,-1.63059878786805e+02°)
3.80189396320603e+05	(-1.24058818639572e+01dB,-1.62949383775425e+02°)
3.83707245492321e+05	(-1.22098090962832e+01dB,-1.62839059836248e+02°)
3.87257644921659e+05	(-1.20139267289581e+01dB,-1.62728924604489e+02°)
3.90840895792445e+05	(-1.18182267018908e+01dB,-1.62618995736027e+02°)
3.94457302075321e+05	(-1.16227011787996e+01dB,-1.62509290915558e+02°)
3.98107170553541e+05	(-1.14273425421434e+01dB,-1.62399827865684e+02°)
4.01790810848984e+05	(-1.12321433891987e+01dB,-1.62290624354950e+02°)
4.05508535448428e+05	(-1.10370965280418e+01dB,-1.62181698205394e+02°)
4.09260659730056e+05	(-1.08421949739415e+01dB,-1.62073067297471e+02°)
4.13047501990207e+05	(-1.06474319454945e+01dB,-1.61964749576707e+02°)
4.16869383470381e+05	(-1.04528008617521e+01dB,-1.61856763059922e+02°)
4.20726628384490e+05	(-1.02582953386248e+01dB,-1.61749125839441e+02°)
4.24619563946360e+05	(-1.00639091860576e+01dB,-1.61641856081385e+02°)
4.28548520397487e+05	(-9.86963640526709e+00dB,-1.61534972036829e+02°)
4.32513831035056e+05	(-9.67547118572078e+00dB,-1.61428492037313e+02°)
4.36515832240214e+05	(-9.48140790294934e+00dB,-1.61322434502091e+02°)
4.40554863506602e+05	(-9.28744111603445e+00dB,-1.61216817930636e+02°)
4.44631267469158e+05	(-9.09356556550299e+00dB,-1.61111660913184e+02°)
4.48745389933182e+05	(-8.89977617038096e+00dB,-1.61006982122641e+02°)
4.52897579903671e+05	(-8.70606802734667e+00dB,-1.60902800316631e+02°)
4.57088189614926e+05	(-8.51243640778175e+00dB,-1.60799134336672e+02°)
4.61317574560430e+05	(-8.31887675639145e+00dB,-1.60696003102562e+02°)
4.65586093523011e+05	(-8.12538468932165e+00dB,-1.60593425613983e+02°)
4.69894108605268e+05	(-7.93195599263289e+00dB,-1.60491420945466e+02°)
4.74241985260297e+05	(-7.73858662069394e+00dB,-1.60390008241082e+02°)
4.78630092322692e+05	(-7.54527269429978e+00dB,-1.60289206711390e+02°)
4.83058802039826e+05	(-7.35201049971180e+00dB,-1.60189035630396e+02°)
4.87528490103441e+05	(-7.15879648679580e+00dB,-1.60089514325136e+02°)
4.92039535681506e+05	(-6.96562726852992e+00dB,-1.59990662177754e+02°)
4.96592321450391e+05	(-6.77249961845733e+00dB,-1.59892498609535e+02°)
5.01187233627328e+05	(-6.57941047054126e+00dB,-1.59795043081776e+02°)
5.05824662003171e+05	(-6.38635691734577e+00dB,-1.59698315084987e+02°)
5.10504999975463e+05	(-6.19333620947553e+00dB,-1.59602334130602e+02°)
5.15228644581814e+05	(-6.00034575343526e+00dB,-1.59507119747145e+02°)
5.19995996533574e+05	(-5.80738311195849e+00dB,-1.59412691464748e+02°)
5.24807460249831e+05	(-5.61444600146436e+00dB,-1.59319068813175e+02°)
5.29663443891717e+05	(-5.42153229205160e+00dB,-1.59226271306111e+02°)
5.34564359397032e+05	(-5.22864000582911e+00dB,-1.59134318436823e+02°)
5.39510622515188e+05	(-5.03576731629307e+00dB,-1.59043229664178e+02°)
5.44502652842482e+05	(-4.84291254709615e+00dB,-1.58953024404079e+02°)
5.49540873857686e+05	(-4.65007417093994e+00dB,-1.58863722017422e+02°)
5.54625712957973e+05	(-4.45725080877702e+00dB,-1.58775341802077e+02°)
5.59757601495173e+05	(-4.26444122862961e+00dB,-1.58687902974013e+02°)
5.64936974812366e+05	(-4.07164434456304e+00dB,-1.58601424663779e+02°)
5.70164272280812e+05	(-3.87885921562135e+00dB,-1.58515925900340e+02°)
5.75439937337222e+05	(-3.68608504494085e+00dB,-1.58431425599368e+02°)
5.80764417521378e+05	(-3.49332117834824e+00dB,-1.58347942548996e+02°)
5.86138164514095e+05	(-3.30056710340967e+00dB,-1.58265495401162e+02°)
5.91561634175541e+05	(-3.10782244864076e+00dB,-1.58184102651017e+02°)
5.97035286583905e+05	(-2.91508698164438e+00dB,-1.58103782634635e+02°)
6.02559586074426e+05	(-2.72236060892752e+00dB,-1.58024553504552e+02°)
6.08135001278787e+05	(-2.52964337352056e+00dB,-1.57946433222803e+02°)
6.13762005164864e+05	(-2.33693545458201e+00dB,-1.57869439543398e+02°)
6.19441075076852e+05	(-2.14423716612846e+00dB,-1.57793590001008e+02°)
6.25172692775757e+05	(-1.95154895524684e+00dB,-1.57718901896026e+02°)
6.30957344480265e+05	(-1.75887140089673e+00dB,-1.57645392277504e+02°)
6.36795520907988e+05	(-1.56620521319645e+00dB,-1.57573077934750e+02°)
6.42687717317093e+05	(-1.37355123090661e+00dB,-1.57501975376026e+02°)
6.48634433548313e+05	(-1.18091042065486e+00dB,-1.57432100818040e+02°)
6.54636174067350e+05	(-9.88283875425615e-01dB,-1.57363470171402e+02°)
6.60693448007672e+05	(-7.95672812872178e-01dB,-1.57296099023533e+02°)
6.66806769213699e+05	(-6.03078573264414e-01dB,-1.57230002625050e+02°)
6.72976656284395e+05	(-4.10502619163047e-01dB,-1.57165195876677e+02°)
6.79203632617262e+05	(-2.17946531744822e-01dB,-1.57101693312784e+02°)
6.85488226452740e+05	(-2.54120113149046e-02dB,-1.57039509086226e+02°)
6.91830970919016e+05	(1.67099126712497e-01dB,-1.56978656953606e+02°)
6.98232404077252e+05	(3.59584951825189e-01dB,-1.56919150264642e+02°)
7.04693068967228e+05	(5.52043421759131e-01dB,-1.56861001940800e+02°)
7.11213513653411e+05	(7.44472383414571e-01dB,-1.56804224463921e+02°)
7.17794291271445e+05	(9.36869575443591e-01dB,-1.56748829866432e+02°)
7.24435960075074e+05	(1.12923262996746e+00dB,-1.56694829709427e+02°)
7.31139083483502e+05	(1.32155907541854e+00dB,-1.56642235069815e+02°)
7.37904230129186e+05	(1.51384633790905e+00dB,-1.56591056532269e+02°)
7.44731973906075e+05	(1.70609174371320e+00dB,-1.56541304168129e+02°)
7.51622894018293e+05	(1.89829252212476e+00dB,-1.56492987526039e+02°)
7.58577575029272e+05	(2.09044580699221e+00dB,-1.56446115615585e+02°)
7.65596606911345e+05	(2.28254863985555e+00dB,-1.56400696895746e+02°)
7.72680585095792e+05	(2.47459797212867e+00dB,-1.56356739261551e+02°)
7.79830110523349e+05	(2.66659066777414e+00dB,-1.56314250028211e+02°)
7.87045789695190e+05	(2.85852350580339e+00dB,-1.56273235923088e+02°)
7.94328234724374e+05	(3.05039318309526e+00dB,-1.56233703068873e+02°)
8.01678063387772e+05	(3.24219631726975e+00dB,-1.56195656973840e+02°)
8.09095899178477e+05	(3.43392944927582e+00dB,-1.56159102518688e+02°)
8.16582371358688e+05	(3.62558904621343e+00dB,-1.56124043946164e+02°)
8.24138115013098e+05	(3.81717150505799e+00dB,-1.56090484846609e+02°)
8.31763771102768e+05	(4.00867315460986e+00dB,-1.56058428150069e+02°)
8.39459986519496e+05	(4.20009025923313e+00dB,-1.56027876114815e+02°)
8.47227414140696e+05	(4.39141902233685e+00dB,-1.55998830315744e+02°)
8.55066712884784e+05	(4.58265558895840e+00dB,-1.55971291633418e+02°)
8.62978547767071e+05	(4.77379604949529e+00dB,-1.55945260249499e+02°)
8.70963589956183e+05	(4.96483644297465e+00dB,-1.55920735630843e+02°)
8.79022516830988e+05	(5.15577276063601e+00dB,-1.55897716525245e+02°)
8.87156012038065e+05	(5.34660094982607e+00dB,-1.55876200952116e+02°)
8.95364765549699e+05	(5.53731691689119e+00dB,-1.55856186191815e+02°)
9.03649473722408e+05	(5.72791653140559e+00dB,-1.55837668783997e+02°)
9.12010839356017e+05	(5.91839563038491e+00dB,-1.55820644512932e+02°)
9.20449571753280e+05	(6.10875002168012e+00dB,-1.55805108409070e+02°)
9.28966386780046e+05	(6.29897548754212e+00dB,-1.55791054738945e+02°)
9.37562006925991e+05	(6.48906779015144e+00dB,-1.55778476999869e+02°)
9.46237161365905e+05	(6.67902267468624e+00dB,-1.55767367917114e+02°)
9.54992586021549e+05	(6.86883587383303e+00dB,-1.55757719439404e+02°)
9.63829023624085e+05	(7.05850311286749e+00dB,-1.55749522735024e+02°)
9.72747223777080e+05	(7.24802011278214e+00dB,-1.55742768192299e+02°)
9.81747943020101e+05	(7.43738259686775e+00dB,-1.55737445414293e+02°)
9.90831944892885e+05	(7.62658629397716e+00dB,-1.55733543221325e+02°)
1.00000000000000e+06	(7.81562694392210e+00dB,-1.55731049650415e+02°)
