Freq.	(V(V)/V(I))*-1000
1.95884467350619e+05	(-3.73536952383958e+00dB,1.21514877500154e+02°)
1.97696964011206e+05	(-3.63749439645379e+00dB,1.21777697020886e+02°)
1.99526231496908e+05	(-3.53932639343215e+00dB,1.22042140406328e+02°)
2.01372424986259e+05	(-3.44086167155295e+00dB,1.22308203089481e+02°)
2.03235701093643e+05	(-3.34209637144002e+00dB,1.22575880084850e+02°)
2.05116217882578e+05	(-3.24302661674776e+00dB,1.22845165990523e+02°)
2.07014134879125e+05	(-3.14364851846680e+00dB,1.23116054965138e+02°)
2.08929613085425e+05	(-3.04395817205692e+00dB,1.23388540743376e+02°)
2.10862814993351e+05	(-2.94395166089143e+00dB,1.23662616616113e+02°)
2.12813904598293e+05	(-2.84362505764205e+00dB,1.23938275426764e+02°)
2.14783047413075e+05	(-2.74297442450999e+00dB,1.24215509567026e+02°)
2.16770410481992e+05	(-2.64199581515388e+00dB,1.24494310969896e+02°)
2.18776162394978e+05	(-2.54068527569827e+00dB,1.24774671104600e+02°)
2.20800473301913e+05	(-2.43903884626025e+00dB,1.25056580971896e+02°)
2.22843514927053e+05	(-2.33705256238342e+00dB,1.25340031095132e+02°)
2.24905460583601e+05	(-2.23472245591217e+00dB,1.25625011520460e+02°)
2.26986485188406e+05	(-2.13204455700438e+00dB,1.25911511809600e+02°)
2.29086765276801e+05	(-2.02901489577104e+00dB,1.26199521032036e+02°)
2.31206479017583e+05	(-1.92562950307667e+00dB,1.26489027764050e+02°)
2.33345806228124e+05	(-1.82188441242789e+00dB,1.26780020085137e+02°)
2.35504928389625e+05	(-1.71777566161995e+00dB,1.27072485570309e+02°)
2.37684028662512e+05	(-1.61329929473971e+00dB,1.27366411286141e+02°)
2.39883291901974e+05	(-1.50845136205811e+00dB,1.27661783793680e+02°)
2.42102904673643e+05	(-1.40322792452474e+00dB,1.27958589134437e+02°)
2.44343055269423e+05	(-1.29762505299442e+00dB,1.28256812835859e+02°)
2.46603933723460e+05	(-1.19163883088873e+00dB,1.28556439903636e+02°)
2.48885731828265e+05	(-1.08526535556540e+00dB,1.28857454822249e+02°)
2.51188643150984e+05	(-9.78500741343655e-01dB,1.29159841547336e+02°)
2.53512863049817e+05	(-8.71341119244964e-01dB,1.29463583509473e+02°)
2.55858588690591e+05	(-7.63782640625727e-01dB,1.29768663607809e+02°)
2.58226019063487e+05	(-6.55821477723055e-01dB,1.30075064211476e+02°)
2.60615354999917e+05	(-5.47453826692324e-01dB,1.30382767153452e+02°)
2.63026799189566e+05	(-4.38675908429999e-01dB,1.30691753735642e+02°)
2.65460556197582e+05	(-3.29483970694273e-01dB,1.31002004723857e+02°)
2.67916832481931e+05	(-2.19874290305444e-01dB,1.31313500348438e+02°)
2.70395836410913e+05	(-1.09843175328194e-01dB,1.31626220304574e+02°)
2.72897778280833e+05	(6.13033716254250e-04dB,1.31940143750442e+02°)
2.75422870333846e+05	(1.11497961291459e-01dB,1.32255249310830e+02°)
2.77971326775958e+05	(2.22815195273944e-01dB,1.32571515075283e+02°)
2.80543363795201e+05	(3.34568284698727e-01dB,1.32888918599373e+02°)
2.83139199579968e+05	(4.46760738100712e-01dB,1.33207436909777e+02°)
2.85759054337525e+05	(5.59396021046355e-01dB,1.33527046499419e+02°)
2.88403150312691e+05	(6.72477554450717e-01dB,1.33847723336038e+02°)
2.91071711806691e+05	(7.86008712318269e-01dB,1.34169442860585e+02°)
2.93764965196184e+05	(8.99992820176192e-01dB,1.34492179992775e+02°)
2.96483138952466e+05	(1.01443315262056e+00dB,1.34815909130994e+02°)
2.99226463660851e+05	(1.12933293134667e+00dB,1.35140604159738e+02°)
3.01995172040234e+05	(1.24469532352696e+00dB,1.35466238450948e+02°)
3.04789498962831e+05	(1.36052343913532e+00dB,1.35792784869167e+02°)
3.07609681474104e+05	(1.47682032933058e+00dB,1.36120215775468e+02°)
3.10455958812869e+05	(1.59358898456345e+00dB,1.36448503033279e+02°)
3.13328572431592e+05	(1.71083233243313e+00dB,1.36777618013507e+02°)
3.16227766016872e+05	(1.82855323551324e+00dB,1.37107531601740e+02°)
3.19153785510110e+05	(1.94675448932357e+00dB,1.37438214200019e+02°)
3.22106879128378e+05	(2.06543882140020e+00dB,1.37769635738929e+02°)
3.25087297385469e+05	(2.18460888747370e+00dB,1.38101765680311e+02°)
3.28095293113154e+05	(2.30426727118822e+00dB,1.38434573027592e+02°)
3.31131121482627e+05	(2.42441648128727e+00dB,1.38768026329175e+02°)
3.34195040026150e+05	(2.54505894996285e+00dB,1.39102093693189e+02°)
3.37287308658905e+05	(2.66619703130665e+00dB,1.39436742787834e+02°)
3.40408189701038e+05	(2.78783299863026e+00dB,1.39771940856309e+02°)
3.43557947899912e+05	(2.90996904349542e+00dB,1.40107654722122e+02°)
3.46736850452569e+05	(3.03260727341501e+00dB,1.40443850802755e+02°)
3.49945167028395e+05	(3.15574971016006e+00dB,1.40780495114076e+02°)
3.53183169791995e+05	(3.27939828806238e+00dB,1.41117553283767e+02°)
3.56451133426283e+05	(3.40355485238564e+00dB,1.41454990562879e+02°)
3.59749335155781e+05	(3.52822115703687e+00dB,1.41792771832880e+02°)
3.63078054770141e+05	(3.65339886417348e+00dB,1.42130861620332e+02°)
3.66437574647873e+05	(3.77908954123529e+00dB,1.42469224107114e+02°)
3.69828179780306e+05	(3.90529466028935e+00dB,1.42807823142004e+02°)
3.73250157795761e+05	(4.03201559570889e+00dB,1.43146622253422e+02°)
3.76703798983950e+05	(4.15925362384486e+00dB,1.43485584660462e+02°)
3.80189396320603e+05	(4.28700992025489e+00dB,1.43824673289113e+02°)
3.83707245492321e+05	(4.41528555920455e+00dB,1.44163850781389e+02°)
3.87257644921659e+05	(4.54408151187991e+00dB,1.44503079510559e+02°)
3.90840895792445e+05	(4.67339864521555e+00dB,1.44842321596021e+02°)
3.94457302075321e+05	(4.80323772087193e+00dB,1.45181538914230e+02°)
3.98107170553541e+05	(4.93359939340208e+00dB,1.45520693116594e+02°)
4.01790810848984e+05	(5.06448420971064e+00dB,1.45859745640507e+02°)
4.05508535448428e+05	(5.19589260781665e+00dB,1.46198657725609e+02°)
4.09260659730056e+05	(5.32782491541386e+00dB,1.46537390430339e+02°)
4.13047501990207e+05	(5.46028134941034e+00dB,1.46875904644470e+02°)
4.16869383470381e+05	(5.59326201470469e+00dB,1.47214161106794e+02°)
4.20726628384490e+05	(5.72676690335595e+00dB,1.47552120416944e+02°)
4.24619563946360e+05	(5.86079589385148e+00dB,1.47889743058637e+02°)
4.28548520397487e+05	(5.99534875014374e+00dB,1.48226989406223e+02°)
4.32513831035056e+05	(6.13042512126827e+00dB,1.48563819749619e+02°)
4.36515832240214e+05	(6.26602454041783e+00dB,1.48900194303616e+02°)
4.40554863506602e+05	(6.40214642479862e+00dB,1.49236073231206e+02°)
4.44631267469158e+05	(6.53879007428590e+00dB,1.49571416652650e+02°)
4.48745389933182e+05	(6.67595467218174e+00dB,1.49906184670011e+02°)
4.52897579903671e+05	(6.81363928391819e+00dB,1.50240337378603e+02°)
4.57088189614926e+05	(6.95184285721934e+00dB,1.50573834884619e+02°)
4.61317574560430e+05	(7.09056422160202e+00dB,1.50906637326761e+02°)
4.65586093523011e+05	(7.22980208852151e+00dB,1.51238704887873e+02°)
4.69894108605268e+05	(7.36955505095958e+00dB,1.51569997814116e+02°)
4.74241985260297e+05	(7.50982158363390e+00dB,1.51900476433089e+02°)
4.78630092322692e+05	(7.65060004305233e+00dB,1.52230101172134e+02°)
4.83058802039826e+05	(7.79188866743059e+00dB,1.52558832571488e+02°)
4.87528490103441e+05	(7.93368557737896e+00dB,1.52886631308301e+02°)
4.92039535681506e+05	(8.07598877519572e+00dB,1.53213458204197e+02°)
4.96592321450391e+05	(8.21879614648677e+00dB,1.53539274254527e+02°)
5.01187233627328e+05	(8.36210545958095e+00dB,1.53864040637401e+02°)
5.05824662003171e+05	(8.50591436638487e+00dB,1.54187718732161e+02°)
5.10504999975463e+05	(8.65022040304764e+00dB,1.54510270138651e+02°)
5.15228644581814e+05	(8.79502099038271e+00dB,1.54831656693548e+02°)
5.19995996533574e+05	(8.94031343455544e+00dB,1.55151840486155e+02°)
5.24807460249831e+05	(9.08609492798094e+00dB,1.55470783877269e+02°)
5.29663443891717e+05	(9.23236255036946e+00dB,1.55788449515137e+02°)
5.34564359397032e+05	(9.37911326900764e+00dB,1.56104800351054e+02°)
5.39510622515188e+05	(9.52634394040429e+00dB,1.56419799657542e+02°)
5.44502652842482e+05	(9.67405131091301e+00dB,1.56733411043719e+02°)
5.49540873857686e+05	(9.82223201812672e+00dB,1.57045598472308e+02°)
5.54625712957973e+05	(9.97088259169276e+00dB,1.57356326272796e+02°)
5.59757601495173e+05	(1.01199994552328e+01dB,1.57665559162539e+02°)
5.64936974812366e+05	(1.02695789269970e+01dB,1.57973262257668e+02°)
5.70164272280812e+05	(1.04196172215100e+01dB,1.58279401089511e+02°)
5.75439937337222e+05	(1.05701104510325e+01dB,1.58583941620034e+02°)
5.80764417521378e+05	(1.07210546272954e+01dB,1.58886850258268e+02°)
5.86138164514095e+05	(1.08724456625717e+01dB,1.59188093870449e+02°)
5.91561634175541e+05	(1.10242793718562e+01dB,1.59487639801034e+02°)
5.97035286583905e+05	(1.11765514742219e+01dB,1.59785455878278e+02°)
6.02559586074426e+05	(1.13292575945852e+01dB,1.60081510434300e+02°)
6.08135001278787e+05	(1.14823932658350e+01dB,1.60375772317030e+02°)
6.13762005164864e+05	(1.16359539305636e+01dB,1.60668210901717e+02°)
6.19441075076852e+05	(1.17899349426333e+01dB,1.60958796104106e+02°)
6.25172692775757e+05	(1.19443315697979e+01dB,1.61247498392742e+02°)
6.30957344480265e+05	(1.20991389955306e+01dB,1.61534288802825e+02°)
6.36795520907988e+05	(1.22543523204907e+01dB,1.61819138942964e+02°)
6.42687717317093e+05	(1.24099665658170e+01dB,1.62102021011321e+02°)
6.48634433548313e+05	(1.25659766744132e+01dB,1.62382907804883e+02°)
6.54636174067350e+05	(1.27223775133888e+01dB,1.62661772727205e+02°)
6.60693448007672e+05	(1.28791638766217e+01dB,1.62938589801686e+02°)
6.66806769213699e+05	(1.30363304870127e+01dB,1.63213333680882e+02°)
6.72976656284395e+05	(1.31938719982896e+01dB,1.63485979651247e+02°)
6.79203632617262e+05	(1.33517829983317e+01dB,1.63756503647590e+02°)
6.85488226452740e+05	(1.35100580107629e+01dB,1.64024882257254e+02°)
6.91830970919016e+05	(1.36686914982198e+01dB,1.64291092730492e+02°)
6.98232404077252e+05	(1.38276778638685e+01dB,1.64555112983410e+02°)
7.04693068967228e+05	(1.39870114551908e+01dB,1.64816921610818e+02°)
7.11213513653411e+05	(1.41466865656076e+01dB,1.65076497888769e+02°)
7.17794291271445e+05	(1.43066974372498e+01dB,1.65333821778602e+02°)
7.24435960075074e+05	(1.44670382637482e+01dB,1.65588873936575e+02°)
7.31139083483502e+05	(1.46277031932349e+01dB,1.65841635717843e+02°)
7.37904230129186e+05	(1.47886863302827e+01dB,1.66092089177373e+02°)
7.44731973906075e+05	(1.49499817390128e+01dB,1.66340217076829e+02°)
7.51622894018293e+05	(1.51115834459553e+01dB,1.66586002888122e+02°)
7.58577575029272e+05	(1.52734854423948e+01dB,1.66829430793924e+02°)
7.65596606911345e+05	(1.54356816874698e+01dB,1.67070485692291e+02°)
7.72680585095792e+05	(1.55981661106837e+01dB,1.67309153197324e+02°)
7.79830110523349e+05	(1.57609326150168e+01dB,1.67545419641352e+02°)
7.87045789695190e+05	(1.59239750792420e+01dB,1.67779272073977e+02°)
7.94328234724374e+05	(1.60872873610766e+01dB,1.68010698264169e+02°)
8.01678063387772e+05	(1.62508633000305e+01dB,1.68239686699500e+02°)
8.09095899178477e+05	(1.64146967198902e+01dB,1.68466226584430e+02°)
8.16582371358688e+05	(1.65787814315236e+01dB,1.68690307839332e+02°)
8.24138115013098e+05	(1.67431112363768e+01dB,1.68911921101282e+02°)
8.31763771102768e+05	(1.69076799283770e+01dB,1.69131057717463e+02°)
8.39459986519496e+05	(1.70724812971849e+01dB,1.69347709744497e+02°)
8.47227414140696e+05	(1.72375091310860e+01dB,1.69561869945864e+02°)
8.55066712884784e+05	(1.74027572198438e+01dB,1.69773531787579e+02°)
8.62978547767071e+05	(1.75682193569025e+01dB,1.69982689431106e+02°)
8.70963589956183e+05	(1.77338893428367e+01dB,1.70189337732595e+02°)
8.79022516830988e+05	(1.78997609879235e+01dB,1.70393472234371e+02°)
8.87156012038065e+05	(1.80658281149378e+01dB,1.70595089160629e+02°)
8.95364765549699e+05	(1.82320845617475e+01dB,1.70794185410342e+02°)
9.03649473722408e+05	(1.83985241840038e+01dB,1.70990758548610e+02°)
9.12010839356017e+05	(1.85651408585796e+01dB,1.71184806803575e+02°)
9.20449571753280e+05	(1.87319284854452e+01dB,1.71376329054263e+02°)
9.28966386780046e+05	(1.88988809903078e+01dB,1.71565324821268e+02°)
9.37562006925991e+05	(1.90659923283092e+01dB,1.71751794262725e+02°)
9.46237161365905e+05	(1.92332564857800e+01dB,1.71935738160677e+02°)
9.54992586021549e+05	(1.94006674830850e+01dB,1.72117157911269e+02°)
9.63829023624085e+05	(1.95682193777207e+01dB,1.72296055517126e+02°)
9.72747223777080e+05	(1.97359062657506e+01dB,1.72472433570652e+02°)
9.81747943020101e+05	(1.99037222860690e+01dB,1.72646295249501e+02°)
9.90831944892885e+05	(2.00716616217289e+01dB,1.72817644298989e+02°)
1.00000000000000e+06	(2.02397185027054e+01dB,1.72986485021936e+02°)
